71659 ,이se,1234,18 ,0 ,3 
71660 ,임dl,1234,3 ,0 ,4 
71661 ,김px,1234,3 ,1 ,0 
71662 ,김to,1234,39 ,1 ,3 
71663 ,강lj,1234,53 ,1 ,4 
71664 ,박ge,1234,49 ,1 ,7 
71665 ,최ob,1234,33 ,0 ,6 
71666 ,이fj,1234,41 ,0 ,0 
71667 ,정ds,1234,8 ,1 ,2 
71668 ,임fk,1234,38 ,1 ,6 
71669 ,윤yf,1234,69 ,0 ,8 
71670 ,임lp,1234,4 ,0 ,5 
71671 ,이de,1234,33 ,0 ,0 
71672 ,김hn,1234,5 ,0 ,3 
71673 ,최oz,1234,26 ,1 ,3 
71674 ,이xs,1234,1 ,0 ,1 
71675 ,최sp,1234,19 ,0 ,7 
71676 ,이yr,1234,22 ,1 ,4 
71677 ,임go,1234,26 ,0 ,0 
71678 ,윤ru,1234,23 ,1 ,0 
71679 ,강ug,1234,55 ,1 ,5 
71680 ,강ba,1234,24 ,0 ,3 
71681 ,이ge,1234,44 ,1 ,5 
71682 ,윤oq,1234,66 ,1 ,7 
71683 ,박mr,1234,34 ,0 ,2 
71684 ,윤ro,1234,21 ,1 ,5 
71685 ,이zy,1234,51 ,0 ,3 
71686 ,장ww,1234,1 ,0 ,6 
71687 ,김dq,1234,10 ,0 ,6 
71688 ,박gg,1234,41 ,0 ,4 
71689 ,박uf,1234,2 ,1 ,4 
71690 ,임wq,1234,10 ,0 ,4 
71691 ,임hn,1234,57 ,0 ,4 
71692 ,최vv,1234,27 ,0 ,4 
71693 ,박qh,1234,63 ,0 ,5 
71694 ,임dq,1234,30 ,0 ,2 
71695 ,강ny,1234,28 ,0 ,4 
71696 ,최am,1234,69 ,0 ,7 
71697 ,박lq,1234,62 ,0 ,0 
71698 ,장px,1234,62 ,0 ,7 
71699 ,김yl,1234,50 ,0 ,2 
71700 ,임an,1234,68 ,1 ,8 
71701 ,윤pg,1234,60 ,0 ,5 
71702 ,김vu,1234,16 ,1 ,2 
71703 ,임cj,1234,32 ,0 ,4 
71704 ,임ay,1234,23 ,0 ,3 
71705 ,임ev,1234,2 ,0 ,3 
71706 ,최wx,1234,1 ,0 ,2 
71707 ,임sv,1234,58 ,0 ,2 
71708 ,강im,1234,69 ,1 ,6 
71709 ,이cn,1234,40 ,0 ,3 
71710 ,박yt,1234,25 ,1 ,5 
71711 ,장pw,1234,5 ,0 ,2 
71712 ,최is,1234,5 ,1 ,4 
71713 ,이iu,1234,30 ,0 ,7 
71714 ,임qa,1234,49 ,0 ,1 
71715 ,윤wa,1234,29 ,0 ,8 
71716 ,이af,1234,57 ,0 ,6 
71717 ,윤wq,1234,62 ,0 ,3 
71718 ,강xn,1234,43 ,1 ,0 
71719 ,김gv,1234,43 ,1 ,7 
71720 ,이mp,1234,1 ,0 ,3 
71721 ,강jk,1234,7 ,0 ,4 
71722 ,조sj,1234,26 ,1 ,8 
71723 ,이op,1234,24 ,0 ,8 
71724 ,조ei,1234,62 ,0 ,8 
71725 ,임jr,1234,30 ,0 ,3 
71726 ,정rv,1234,24 ,1 ,8 
71727 ,장fl,1234,24 ,0 ,2 
71728 ,정gb,1234,67 ,0 ,4 
71729 ,김bm,1234,9 ,0 ,1 
71730 ,정bg,1234,17 ,0 ,7 
71731 ,최xl,1234,5 ,0 ,3 
71732 ,박bk,1234,27 ,0 ,6 
71733 ,이tp,1234,60 ,0 ,8 
71734 ,조gb,1234,34 ,1 ,3 
71735 ,임pj,1234,35 ,1 ,3 
71736 ,윤hk,1234,60 ,0 ,8 
71737 ,김za,1234,12 ,1 ,5 
71738 ,임jj,1234,55 ,0 ,8 
71739 ,윤gf,1234,55 ,0 ,6 
71740 ,정rx,1234,9 ,1 ,5 
71741 ,이vy,1234,58 ,1 ,3 
71742 ,윤kd,1234,30 ,0 ,5 
71743 ,임yu,1234,39 ,0 ,5 
71744 ,강ft,1234,33 ,0 ,8 
71745 ,장qs,1234,36 ,0 ,0 
71746 ,조vl,1234,53 ,0 ,1 
71747 ,정zl,1234,43 ,0 ,0 
71748 ,윤bx,1234,20 ,0 ,8 
71749 ,장jp,1234,60 ,1 ,8 
71750 ,강yu,1234,37 ,1 ,3 
71751 ,강fe,1234,4 ,0 ,7 
71752 ,임mr,1234,6 ,0 ,6 
71753 ,임ha,1234,23 ,0 ,5 
71754 ,박nd,1234,9 ,0 ,1 
71755 ,최uu,1234,24 ,1 ,5 
71756 ,정ed,1234,21 ,1 ,1 
71757 ,이ce,1234,31 ,0 ,4 
71758 ,김bz,1234,26 ,0 ,7 
71759 ,윤hr,1234,20 ,1 ,7 
71760 ,장ii,1234,23 ,0 ,4 
71761 ,이mt,1234,20 ,1 ,3 
71762 ,이ov,1234,55 ,0 ,4 
71763 ,이re,1234,53 ,1 ,1 
71764 ,강qf,1234,30 ,1 ,8 
71765 ,김vr,1234,54 ,1 ,0 
71766 ,장lx,1234,48 ,0 ,4 
71767 ,임sn,1234,44 ,1 ,4 
71768 ,이iv,1234,58 ,1 ,6 
71769 ,박qx,1234,23 ,1 ,4 
71770 ,정zg,1234,63 ,0 ,7 
71771 ,정cd,1234,14 ,1 ,3 
71772 ,이rp,1234,40 ,0 ,0 
71773 ,정lb,1234,41 ,1 ,5 
71774 ,정qw,1234,21 ,1 ,2 
71775 ,김fx,1234,31 ,1 ,4 
71776 ,최vz,1234,7 ,0 ,8 
71777 ,강cv,1234,43 ,0 ,6 
71778 ,윤vd,1234,40 ,1 ,1 
71779 ,장vd,1234,58 ,0 ,8 
71780 ,임ta,1234,45 ,1 ,2 
71781 ,임qf,1234,3 ,0 ,8 
71782 ,정ph,1234,34 ,1 ,0 
71783 ,최lj,1234,40 ,1 ,2 
71784 ,임gy,1234,44 ,0 ,0 
71785 ,장jy,1234,67 ,1 ,1 
71786 ,강vj,1234,47 ,0 ,4 
71787 ,이hx,1234,34 ,1 ,1 
71788 ,최fw,1234,1 ,1 ,2 
71789 ,임rf,1234,7 ,0 ,3 
71790 ,이mq,1234,64 ,0 ,8 
71791 ,장pr,1234,51 ,0 ,1 
71792 ,김jc,1234,29 ,0 ,6 
71793 ,이yx,1234,51 ,1 ,0 
71794 ,김os,1234,31 ,0 ,0 
71795 ,임fw,1234,6 ,0 ,4 
71796 ,박fm,1234,4 ,1 ,6 
71797 ,윤lw,1234,36 ,0 ,5 
71798 ,임nk,1234,35 ,1 ,7 
71799 ,장wj,1234,40 ,1 ,4 
71800 ,조hw,1234,59 ,0 ,7 
71801 ,최bt,1234,49 ,0 ,8 
71802 ,정wk,1234,42 ,1 ,6 
71803 ,윤vu,1234,47 ,1 ,8 
71804 ,임lt,1234,49 ,0 ,7 
71805 ,김jb,1234,18 ,0 ,5 
71806 ,장yz,1234,23 ,1 ,3 
71807 ,이yn,1234,54 ,0 ,2 
71808 ,강wi,1234,1 ,1 ,2 
71809 ,임xp,1234,29 ,1 ,6 
71810 ,조nr,1234,7 ,0 ,8 
71811 ,조lg,1234,66 ,0 ,1 
71812 ,최ns,1234,35 ,1 ,8 
71813 ,김mm,1234,47 ,0 ,7 
71814 ,최ea,1234,21 ,0 ,6 
71815 ,김vr,1234,11 ,0 ,2 
71816 ,정rg,1234,15 ,1 ,8 
71817 ,박rf,1234,43 ,1 ,5 
71818 ,이zo,1234,3 ,1 ,2 
71819 ,정ay,1234,64 ,0 ,1 
71820 ,김dl,1234,49 ,1 ,2 
71821 ,정aj,1234,19 ,1 ,1 
71822 ,조zt,1234,58 ,1 ,3 
71823 ,이mm,1234,54 ,1 ,1 
71824 ,임ej,1234,12 ,1 ,8 
71825 ,박ck,1234,56 ,0 ,5 
71826 ,강dj,1234,32 ,0 ,6 
71827 ,강ot,1234,50 ,1 ,0 
71828 ,김jh,1234,35 ,0 ,5 
71829 ,김lh,1234,16 ,0 ,7 
71830 ,최qh,1234,12 ,0 ,1 
71831 ,강fd,1234,39 ,1 ,2 
71832 ,조bq,1234,66 ,0 ,3 
71833 ,정ar,1234,28 ,0 ,2 
71834 ,윤re,1234,4 ,0 ,7 
71835 ,김zy,1234,39 ,0 ,2 
71836 ,김on,1234,21 ,0 ,7 
71837 ,김ui,1234,51 ,0 ,2 
71838 ,최zw,1234,26 ,0 ,1 
71839 ,정gn,1234,47 ,0 ,6 
71840 ,윤ak,1234,48 ,0 ,5 
71841 ,임ms,1234,40 ,1 ,4 
71842 ,최cn,1234,19 ,0 ,0 
71843 ,이bj,1234,54 ,1 ,0 
71844 ,조bo,1234,25 ,1 ,1 
71845 ,이mh,1234,41 ,0 ,2 
71846 ,강yy,1234,51 ,0 ,6 
71847 ,임bm,1234,9 ,0 ,3 
71848 ,조cl,1234,64 ,0 ,2 
71849 ,박dg,1234,65 ,0 ,4 
71850 ,최iu,1234,67 ,1 ,4 
71851 ,장nz,1234,33 ,1 ,5 
71852 ,정ys,1234,29 ,1 ,8 
71853 ,김qs,1234,6 ,0 ,6 
71854 ,장zl,1234,56 ,0 ,2 
71855 ,장it,1234,34 ,0 ,8 
71856 ,최er,1234,67 ,0 ,7 
71857 ,이rd,1234,7 ,1 ,0 
71858 ,박fb,1234,67 ,0 ,8 
71859 ,박bz,1234,30 ,0 ,5 
71860 ,김zp,1234,56 ,1 ,6 
71861 ,강bb,1234,35 ,0 ,4 
71862 ,강ax,1234,61 ,0 ,1 
71863 ,장an,1234,35 ,1 ,2 
71864 ,최cp,1234,42 ,0 ,6 
71865 ,정up,1234,60 ,1 ,4 
71866 ,윤mg,1234,44 ,1 ,6 
71867 ,이au,1234,57 ,0 ,8 
71868 ,최jr,1234,49 ,1 ,6 
71869 ,윤od,1234,59 ,1 ,6 
71870 ,정hj,1234,25 ,0 ,4 
71871 ,조ro,1234,32 ,1 ,7 
71872 ,윤ab,1234,16 ,1 ,7 
71873 ,최gc,1234,32 ,1 ,4 
71874 ,장ll,1234,40 ,1 ,7 
71875 ,임iu,1234,33 ,1 ,1 
71876 ,임us,1234,60 ,1 ,8 
71877 ,정tg,1234,55 ,0 ,0 
71878 ,정oi,1234,34 ,0 ,6 
71879 ,장cc,1234,18 ,0 ,0 
71880 ,임fn,1234,11 ,1 ,4 
71881 ,정hb,1234,24 ,0 ,6 
71882 ,김wo,1234,7 ,0 ,2 
71883 ,임ib,1234,42 ,1 ,7 
71884 ,정db,1234,9 ,0 ,0 
71885 ,김zu,1234,4 ,1 ,5 
71886 ,임qx,1234,60 ,1 ,3 
71887 ,윤xf,1234,48 ,0 ,7 
71888 ,조rn,1234,21 ,1 ,8 
71889 ,정wt,1234,7 ,0 ,2 
71890 ,장fz,1234,31 ,1 ,8 
71891 ,조vl,1234,18 ,1 ,3 
71892 ,김vw,1234,7 ,0 ,3 
71893 ,최ez,1234,25 ,1 ,7 
71894 ,강fl,1234,37 ,0 ,5 
71895 ,최tw,1234,48 ,1 ,4 
71896 ,장ou,1234,25 ,1 ,2 
71897 ,김fx,1234,49 ,0 ,1 
71898 ,이qa,1234,8 ,1 ,7 
71899 ,정nm,1234,46 ,1 ,0 
71900 ,조hz,1234,23 ,1 ,4 
71901 ,윤wp,1234,27 ,0 ,3 
71902 ,정gd,1234,6 ,1 ,2 
71903 ,정vj,1234,34 ,0 ,2 
71904 ,장kd,1234,11 ,1 ,1 
71905 ,이zt,1234,11 ,0 ,0 
71906 ,박jq,1234,54 ,0 ,6 
71907 ,조ac,1234,19 ,0 ,6 
71908 ,김bv,1234,55 ,0 ,1 
71909 ,정su,1234,46 ,1 ,4 
71910 ,윤to,1234,34 ,0 ,8 
71911 ,윤ih,1234,52 ,0 ,1 
71912 ,김az,1234,39 ,0 ,8 
71913 ,조wr,1234,51 ,0 ,6 
71914 ,박eo,1234,5 ,1 ,1 
71915 ,이yv,1234,52 ,1 ,4 
71916 ,최pk,1234,6 ,1 ,7 
71917 ,정br,1234,53 ,1 ,7 
71918 ,박zv,1234,37 ,1 ,2 
71919 ,이rk,1234,27 ,1 ,6 
71920 ,장ki,1234,27 ,0 ,0 
71921 ,임cq,1234,3 ,0 ,7 
71922 ,임vz,1234,1 ,0 ,0 
71923 ,강ag,1234,7 ,1 ,4 
71924 ,김um,1234,1 ,0 ,1 
71925 ,윤iw,1234,45 ,1 ,4 
71926 ,조sn,1234,37 ,0 ,7 
71927 ,임vp,1234,47 ,1 ,1 
71928 ,윤ss,1234,2 ,1 ,0 
71929 ,이gg,1234,61 ,1 ,7 
71930 ,정xu,1234,63 ,1 ,8 
71931 ,조qt,1234,67 ,0 ,4 
71932 ,최qk,1234,67 ,1 ,2 
71933 ,윤sf,1234,59 ,1 ,5 
71934 ,정ez,1234,29 ,1 ,2 
71935 ,윤rw,1234,2 ,0 ,7 
71936 ,김oj,1234,52 ,0 ,6 
71937 ,김gf,1234,5 ,1 ,8 
71938 ,윤ow,1234,3 ,1 ,7 
71939 ,장mf,1234,44 ,1 ,6 
71940 ,장kk,1234,28 ,1 ,5 
71941 ,윤eq,1234,35 ,0 ,6 
71942 ,이sf,1234,2 ,0 ,3 
71943 ,강he,1234,47 ,1 ,3 
71944 ,정og,1234,69 ,0 ,0 
71945 ,정ve,1234,16 ,1 ,2 
71946 ,정nk,1234,33 ,1 ,4 
71947 ,조lo,1234,47 ,0 ,5 
71948 ,장lg,1234,64 ,1 ,7 
71949 ,임tb,1234,62 ,1 ,4 
71950 ,강bg,1234,35 ,0 ,3 
71951 ,임ch,1234,7 ,1 ,8 
71952 ,강va,1234,50 ,0 ,5 
71953 ,최mp,1234,51 ,1 ,7 
71954 ,김so,1234,32 ,0 ,3 
71955 ,임nx,1234,1 ,1 ,8 
71956 ,최ew,1234,56 ,0 ,3 
71957 ,정mp,1234,27 ,0 ,4 
71958 ,장ub,1234,4 ,1 ,7 
71959 ,임xj,1234,1 ,1 ,3 
71960 ,김jx,1234,59 ,0 ,4 
71961 ,정av,1234,59 ,1 ,3 
71962 ,김zb,1234,29 ,0 ,0 
71963 ,정bf,1234,39 ,1 ,4 
71964 ,최pi,1234,54 ,0 ,0 
71965 ,이cl,1234,58 ,0 ,7 
71966 ,윤bu,1234,3 ,0 ,1 
71967 ,장se,1234,13 ,0 ,7 
71968 ,김mf,1234,31 ,1 ,0 
71969 ,박jo,1234,18 ,0 ,6 
71970 ,이yu,1234,54 ,0 ,8 
71971 ,조xj,1234,60 ,0 ,3 
71972 ,장mi,1234,46 ,1 ,7 
71973 ,강hl,1234,67 ,0 ,3 
71974 ,박xi,1234,29 ,1 ,1 
71975 ,박jj,1234,16 ,1 ,8 
71976 ,정mn,1234,48 ,0 ,7 
71977 ,박ge,1234,10 ,1 ,4 
71978 ,최qy,1234,14 ,1 ,8 
71979 ,조pm,1234,12 ,1 ,8 
71980 ,이ev,1234,22 ,0 ,1 
71981 ,장zn,1234,42 ,1 ,4 
71982 ,최bu,1234,12 ,0 ,7 
71983 ,강nr,1234,27 ,0 ,1 
71984 ,조ib,1234,19 ,0 ,8 
71985 ,박rr,1234,43 ,1 ,5 
71986 ,조fl,1234,61 ,1 ,1 
71987 ,조se,1234,59 ,0 ,2 
71988 ,박yo,1234,2 ,1 ,1 
71989 ,김pb,1234,32 ,1 ,6 
71990 ,조vo,1234,67 ,0 ,5 
71991 ,김hw,1234,55 ,1 ,2 
71992 ,윤fv,1234,41 ,1 ,1 
71993 ,최lc,1234,41 ,0 ,7 
71994 ,이qb,1234,1 ,0 ,6 
71995 ,임fc,1234,10 ,0 ,6 
71996 ,임bw,1234,68 ,0 ,1 
71997 ,최vh,1234,41 ,0 ,5 
71998 ,조th,1234,22 ,0 ,3 
71999 ,임mg,1234,44 ,1 ,7 
72000 ,임xp,1234,1 ,1 ,8 
72001 ,이po,1234,46 ,0 ,6 
72002 ,임yx,1234,22 ,1 ,6 
72003 ,정cl,1234,43 ,1 ,0 
72004 ,조yl,1234,44 ,1 ,2 
72005 ,조ng,1234,51 ,0 ,0 
72006 ,최br,1234,32 ,1 ,5 
72007 ,최oi,1234,5 ,0 ,3 
72008 ,이fc,1234,53 ,0 ,3 
72009 ,조kn,1234,38 ,0 ,0 
72010 ,장dn,1234,41 ,1 ,6 
72011 ,김lr,1234,40 ,0 ,6 
72012 ,임la,1234,46 ,1 ,7 
72013 ,김ep,1234,13 ,1 ,6 
72014 ,정pu,1234,48 ,1 ,8 
72015 ,윤hc,1234,5 ,1 ,6 
72016 ,임zh,1234,37 ,0 ,8 
72017 ,이gb,1234,7 ,1 ,6 
72018 ,조th,1234,18 ,1 ,4 
72019 ,정aa,1234,52 ,0 ,0 
72020 ,이au,1234,46 ,1 ,2 
72021 ,정yc,1234,28 ,1 ,8 
72022 ,조vh,1234,40 ,1 ,6 
72023 ,임cf,1234,64 ,1 ,8 
72024 ,정vj,1234,62 ,0 ,8 
72025 ,최kd,1234,13 ,0 ,7 
72026 ,최cc,1234,65 ,1 ,1 
72027 ,정lp,1234,7 ,1 ,4 
72028 ,장jm,1234,8 ,1 ,4 
72029 ,최wu,1234,22 ,1 ,6 
72030 ,임be,1234,36 ,0 ,6 
72031 ,강vd,1234,68 ,0 ,0 
72032 ,최ci,1234,39 ,0 ,7 
72033 ,강hj,1234,54 ,0 ,3 
72034 ,최jn,1234,31 ,1 ,7 
72035 ,김pg,1234,54 ,0 ,7 
72036 ,윤tw,1234,7 ,0 ,4 
72037 ,강oq,1234,6 ,0 ,6 
72038 ,최fz,1234,44 ,1 ,5 
72039 ,강cw,1234,34 ,0 ,8 
72040 ,정ok,1234,43 ,1 ,1 
72041 ,박is,1234,5 ,0 ,5 
72042 ,조ih,1234,11 ,0 ,3 
72043 ,최uq,1234,38 ,0 ,1 
72044 ,조hn,1234,40 ,1 ,8 
72045 ,박vy,1234,55 ,0 ,6 
72046 ,정ng,1234,8 ,1 ,1 
72047 ,박cw,1234,18 ,0 ,6 
72048 ,이mv,1234,47 ,0 ,7 
72049 ,조st,1234,28 ,1 ,2 
72050 ,조lt,1234,59 ,1 ,4 
72051 ,강fu,1234,35 ,1 ,4 
72052 ,장hb,1234,52 ,1 ,4 
72053 ,정dp,1234,42 ,1 ,8 
72054 ,정np,1234,56 ,0 ,8 
72055 ,이ul,1234,14 ,1 ,7 
72056 ,임ec,1234,52 ,1 ,1 
72057 ,최bn,1234,45 ,1 ,0 
72058 ,임pj,1234,62 ,0 ,3 
72059 ,장yh,1234,43 ,0 ,0 
72060 ,강yq,1234,68 ,1 ,4 
72061 ,윤mo,1234,18 ,0 ,2 
72062 ,조zz,1234,33 ,0 ,3 
72063 ,임uy,1234,46 ,1 ,5 
72064 ,정uy,1234,16 ,0 ,0 
72065 ,정zy,1234,46 ,0 ,8 
72066 ,이ks,1234,8 ,0 ,1 
72067 ,정dp,1234,44 ,0 ,5 
72068 ,장yf,1234,48 ,1 ,8 
72069 ,윤vj,1234,15 ,0 ,4 
72070 ,강hs,1234,16 ,1 ,8 
72071 ,조on,1234,31 ,1 ,2 
72072 ,김qm,1234,54 ,1 ,7 
72073 ,정sa,1234,62 ,0 ,2 
72074 ,이un,1234,67 ,1 ,1 
72075 ,임ox,1234,68 ,0 ,8 
72076 ,임bj,1234,42 ,1 ,3 
72077 ,박ym,1234,33 ,0 ,2 
72078 ,강sg,1234,35 ,1 ,7 
72079 ,강kk,1234,16 ,0 ,3 
72080 ,최yc,1234,57 ,1 ,2 
72081 ,조cw,1234,27 ,0 ,6 
72082 ,조zt,1234,27 ,0 ,6 
72083 ,윤wr,1234,41 ,0 ,1 
72084 ,이va,1234,26 ,1 ,0 
72085 ,박ht,1234,68 ,0 ,7 
72086 ,박bk,1234,27 ,1 ,4 
72087 ,박nt,1234,61 ,0 ,5 
72088 ,강nw,1234,62 ,0 ,3 
72089 ,박oa,1234,45 ,0 ,8 
72090 ,박tt,1234,12 ,0 ,8 
72091 ,정sk,1234,45 ,1 ,8 
72092 ,장nx,1234,63 ,0 ,5 
72093 ,박go,1234,54 ,1 ,4 
72094 ,최jz,1234,66 ,0 ,2 
72095 ,박lt,1234,38 ,0 ,7 
72096 ,조ji,1234,21 ,1 ,4 
72097 ,김sk,1234,32 ,1 ,6 
72098 ,장in,1234,11 ,1 ,6 
72099 ,박rm,1234,51 ,0 ,5 
72100 ,최pn,1234,6 ,0 ,4 
72101 ,장va,1234,25 ,0 ,3 
72102 ,김st,1234,47 ,0 ,1 
72103 ,강qo,1234,28 ,1 ,5 
72104 ,이cv,1234,44 ,0 ,8 
72105 ,장th,1234,31 ,0 ,7 
72106 ,이im,1234,29 ,1 ,0 
72107 ,김rx,1234,54 ,1 ,0 
72108 ,이bm,1234,1 ,1 ,6 
72109 ,윤ta,1234,22 ,1 ,7 
72110 ,임lh,1234,11 ,1 ,8 
72111 ,박bw,1234,1 ,0 ,2 
72112 ,강vo,1234,25 ,0 ,6 
72113 ,장zs,1234,1 ,1 ,2 
72114 ,박jb,1234,48 ,0 ,4 
72115 ,조ay,1234,61 ,1 ,6 
72116 ,윤ct,1234,30 ,0 ,0 
72117 ,이ty,1234,52 ,0 ,3 
72118 ,임tu,1234,2 ,0 ,2 
72119 ,장st,1234,60 ,0 ,8 
72120 ,이ha,1234,26 ,1 ,7 
72121 ,정vy,1234,21 ,0 ,6 
72122 ,임xi,1234,35 ,1 ,0 
72123 ,박el,1234,10 ,0 ,2 
72124 ,박to,1234,1 ,0 ,3 
72125 ,조qb,1234,12 ,0 ,5 
72126 ,최wd,1234,12 ,1 ,5 
72127 ,김jp,1234,62 ,0 ,7 
72128 ,임yf,1234,1 ,1 ,3 
72129 ,임gq,1234,18 ,0 ,1 
72130 ,이zj,1234,24 ,0 ,6 
72131 ,김nv,1234,31 ,1 ,6 
72132 ,임kf,1234,54 ,1 ,2 
72133 ,김my,1234,9 ,1 ,6 
72134 ,정ti,1234,3 ,1 ,6 
72135 ,조ho,1234,29 ,1 ,5 
72136 ,장wg,1234,5 ,1 ,6 
72137 ,박fp,1234,20 ,0 ,1 
72138 ,정gu,1234,27 ,1 ,8 
72139 ,정xq,1234,25 ,0 ,4 
72140 ,윤ay,1234,46 ,1 ,8 
72141 ,김vn,1234,38 ,1 ,2 
72142 ,강ix,1234,19 ,0 ,2 
72143 ,정qw,1234,43 ,0 ,7 
72144 ,강qu,1234,15 ,0 ,4 
72145 ,장zy,1234,37 ,0 ,3 
72146 ,윤fs,1234,41 ,1 ,4 
72147 ,정sq,1234,38 ,1 ,5 
72148 ,윤zi,1234,15 ,0 ,1 
72149 ,장kt,1234,45 ,0 ,6 
72150 ,이gn,1234,32 ,0 ,4 
72151 ,이we,1234,21 ,1 ,8 
72152 ,박ic,1234,43 ,1 ,8 
72153 ,박bb,1234,57 ,0 ,1 
72154 ,박oq,1234,3 ,1 ,0 
72155 ,최ph,1234,63 ,0 ,8 
72156 ,윤cb,1234,57 ,1 ,2 
72157 ,윤rf,1234,12 ,0 ,6 
72158 ,김rh,1234,12 ,1 ,6 
72159 ,정to,1234,33 ,1 ,3 
72160 ,조rz,1234,55 ,0 ,4 
72161 ,윤gg,1234,53 ,0 ,0 
72162 ,임ey,1234,33 ,0 ,8 
72163 ,김oz,1234,57 ,1 ,8 
72164 ,최ue,1234,24 ,0 ,6 
72165 ,윤ng,1234,36 ,1 ,4 
72166 ,박nx,1234,7 ,1 ,2 
72167 ,임lm,1234,65 ,1 ,6 
72168 ,김zo,1234,26 ,1 ,3 
72169 ,윤pp,1234,61 ,1 ,1 
72170 ,이tx,1234,59 ,1 ,1 
72171 ,장lo,1234,62 ,0 ,0 
72172 ,이qv,1234,63 ,1 ,7 
72173 ,강qt,1234,16 ,1 ,0 
72174 ,강vl,1234,39 ,1 ,1 
72175 ,장dg,1234,55 ,0 ,7 
72176 ,정cy,1234,36 ,1 ,8 
72177 ,윤qj,1234,4 ,1 ,0 
72178 ,조kq,1234,26 ,1 ,8 
72179 ,윤oy,1234,14 ,0 ,4 
72180 ,윤gz,1234,32 ,0 ,3 
72181 ,박yr,1234,38 ,1 ,8 
72182 ,박gf,1234,23 ,1 ,6 
72183 ,이hs,1234,53 ,1 ,7 
72184 ,이ek,1234,46 ,0 ,0 
72185 ,박za,1234,21 ,1 ,2 
72186 ,조ap,1234,35 ,0 ,4 
72187 ,최oz,1234,33 ,0 ,3 
72188 ,윤jx,1234,34 ,0 ,5 
72189 ,윤en,1234,37 ,0 ,7 
72190 ,조zi,1234,16 ,1 ,3 
72191 ,최pw,1234,37 ,0 ,5 
72192 ,강sx,1234,68 ,0 ,7 
72193 ,김kd,1234,46 ,0 ,3 
72194 ,임ke,1234,1 ,0 ,8 
72195 ,이rk,1234,41 ,0 ,7 
72196 ,이ab,1234,67 ,0 ,5 
72197 ,장gr,1234,38 ,1 ,5 
72198 ,조fy,1234,47 ,0 ,1 
72199 ,조bz,1234,33 ,1 ,8 
72200 ,박yg,1234,21 ,1 ,3 
72201 ,이vb,1234,17 ,1 ,4 
72202 ,임li,1234,41 ,1 ,6 
72203 ,이hl,1234,6 ,0 ,1 
72204 ,정ia,1234,23 ,0 ,2 
72205 ,최gd,1234,69 ,1 ,1 
72206 ,임ce,1234,15 ,0 ,2 
72207 ,박fb,1234,3 ,0 ,3 
72208 ,조xf,1234,16 ,1 ,3 
72209 ,김qm,1234,9 ,0 ,6 
72210 ,최sg,1234,48 ,1 ,1 
72211 ,정cn,1234,14 ,0 ,7 
72212 ,최du,1234,60 ,1 ,8 
72213 ,박bl,1234,15 ,0 ,3 
72214 ,조wb,1234,40 ,0 ,5 
72215 ,임hg,1234,46 ,0 ,2 
72216 ,윤ry,1234,24 ,0 ,2 
72217 ,이nl,1234,23 ,1 ,0 
72218 ,최no,1234,49 ,0 ,5 
72219 ,정tz,1234,65 ,0 ,2 
72220 ,조zx,1234,32 ,1 ,0 
72221 ,박tg,1234,3 ,0 ,8 
72222 ,정fl,1234,54 ,0 ,8 
72223 ,박ls,1234,10 ,0 ,2 
72224 ,강nu,1234,49 ,0 ,0 
72225 ,임he,1234,4 ,0 ,5 
72226 ,조xs,1234,2 ,0 ,2 
72227 ,장ym,1234,47 ,1 ,3 
72228 ,이hi,1234,33 ,1 ,5 
72229 ,김dx,1234,26 ,0 ,4 
72230 ,장zd,1234,5 ,1 ,7 
72231 ,박sn,1234,25 ,1 ,6 
72232 ,장ik,1234,67 ,1 ,0 
72233 ,윤lm,1234,17 ,0 ,0 
72234 ,박wq,1234,31 ,1 ,6 
72235 ,이rr,1234,1 ,1 ,8 
72236 ,윤mz,1234,21 ,1 ,8 
72237 ,박jh,1234,61 ,0 ,5 
72238 ,이ae,1234,60 ,1 ,2 
72239 ,이bm,1234,22 ,0 ,3 
72240 ,강yh,1234,53 ,0 ,2 
72241 ,최hn,1234,61 ,1 ,3 
72242 ,김dz,1234,22 ,1 ,4 
72243 ,최cn,1234,54 ,1 ,2 
72244 ,박xh,1234,10 ,0 ,8 
72245 ,윤cb,1234,35 ,1 ,3 
72246 ,박gk,1234,21 ,1 ,3 
72247 ,윤cw,1234,14 ,0 ,3 
72248 ,최qb,1234,43 ,0 ,0 
72249 ,김dt,1234,8 ,0 ,3 
72250 ,최tc,1234,13 ,0 ,2 
72251 ,장np,1234,65 ,0 ,2 
72252 ,최vd,1234,51 ,0 ,4 
72253 ,임aw,1234,31 ,0 ,7 
72254 ,임bu,1234,1 ,1 ,4 
72255 ,강la,1234,57 ,1 ,1 
72256 ,김yd,1234,8 ,0 ,6 
72257 ,최rq,1234,30 ,0 ,3 
72258 ,이ww,1234,54 ,0 ,8 
72259 ,임ac,1234,34 ,0 ,6 
72260 ,강ir,1234,53 ,1 ,0 
72261 ,장mo,1234,63 ,1 ,8 
72262 ,박ns,1234,69 ,0 ,5 
72263 ,박tw,1234,22 ,1 ,1 
72264 ,조hc,1234,51 ,0 ,8 
72265 ,김da,1234,24 ,1 ,8 
72266 ,장tp,1234,35 ,0 ,3 
72267 ,정jl,1234,10 ,0 ,8 
